title,type,titlereleased,image_landscape,image_portrait,rating,quality,actors,director,category,imdb,runtime,netflixid,date_released,description,language
Army of the Dead ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/armyofthedead.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/armyofthedead.jpeg,R,,"Dave Bautista, Ella Purnell, Omari Hardwick, Ana de la Reguera",Zack Snyder,"Action, Crime, Horror, Sci-Fi, Thriller",,148 min,81046394,2021-05-21,"After a zombie outbreak in Las Vegas, a group of mercenaries takes the ultimate gamble by venturing into the quarantine zone for the greatest heist ever.",English
Army of Thieves ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/armyofthieves.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/armyofthieves.jpeg,TV-MA,,"Matthias Schweighöfer, Nathalie Emmanuel, Ruby O. Fee",Matthias Schweighöfer,"Action, Crime, Horror",,127 min,81185548,2021-10-29,"In this prequel to ""Army of the Dead,"" a mysterious woman recruits bank teller Dieter to help her crew crack three legendary safes across Europe.",English
ARQ,Movie,2016,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABTiqnrFj5DEN_KQDHa3wpNTq2OusxDPQTBsXDmqREcUaQTgayJ2zVSNFStksi2GuQ8ub-BlHvL2wvw-Rposa-_COhxEuIelSAQ.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABTiqnrFj5DEN_KQDHa3wpNTq2OusxDPQTBsXDmqREcUaQTgayJ2zVSNFStksi2GuQ8ub-BlHvL2wvw-Rposa-_COhxEuIelSAQ.jpg,TV-MA,SuperHD,"Robbie Amell, Rachael Taylor, Shaun Benson, Gray Powell",Tony Elliott,,6.4/10,88 minutes,80092885,2016-09-16,"Trapped in a lab and stuck in a time loop, a disoriented couple fends off masked raiders while harboring a new energy source that could save humanity.",English
Arsenio Hall: Smart & Classy,Movie,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABSaFt1Rb7KA-5QuolTmi6nXRhIVgSL98UBmxjBVTbRUQd2RExvQqx2dnqGh7MpMiFG41lgDQUIDZ4nZo7dLpa5mlqw_dQIbyEZw9jdrWON26eBGdB1QhKHW04Fs6gA.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABSaFt1Rb7KA-5QuolTmi6nXRhIVgSL98UBmxjBVTbRUQd2RExvQqx2dnqGh7MpMiFG41lgDQUIDZ4nZo7dLpa5mlqw_dQIbyEZw9jdrWON26eBGdB1QhKHW04Fs6gA.jpg,TV-MA,SuperHD,Arsenio Hall,Brian Volk-Weiss,,5.9/10,63 minutes,81148672,2019-10-29,"In his first stand-up special, Arsenio Hall discusses getting older, the changing times and culture, social issues and even bothersome baby toes.",English
Article 15,Movie,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABY-7dFgC-vN5iB2D803kCPHydXWmuOUIxU4MOR2w_jdjxzS0LvGff5XtcLntAZZuO5Up3KQSD2JdDwS7n0soi6UJPcjLQ2Cg1A.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABY-7dFgC-vN5iB2D803kCPHydXWmuOUIxU4MOR2w_jdjxzS0LvGff5XtcLntAZZuO5Up3KQSD2JdDwS7n0soi6UJPcjLQ2Cg1A.jpg,TV-MA,SuperHD,"Ayushmann Khurrana, Nassar, Manoj Pahwa, Kumud Mishra",Anubhav Sinha,,8.2/10,125 minutes,81154455,2019-09-06,The grim realities of caste discrimination come to light as an entitled but upright city cop ventures into India’s heartland to investigate a murder.,Hindi
Aruna & Her Palate,Movie,2018,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABV2GN9cK1AXhVFC5SuroY6GiCeUeHpNnMMEwWrVdJYXL7TzT6hQW6kq43S-DaANJKLYuXufSU5FeeSNryduKeK0gf5N5.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABV2GN9cK1AXhVFC5SuroY6GiCeUeHpNnMMEwWrVdJYXL7TzT6hQW6kq43S-DaANJKLYuXufSU5FeeSNryduKeK0gf5N5.jpg,TV-14,SuperHD,"Dian Sastrowardoyo, Oka Antara, Hannah Al Rashid, Nicholas Saputra",Edwin,,7.3/10,106 minutes,81035731,2020-01-01,"An epidemiologist turns her nationwide bird flu investigation into a chance to sample local delicacies en route, with three friends along for the ride.",Indonesian
Asakusa Kid ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/asakusakid.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/asakusakid.jpeg,TV-MA,,"Mugi Kadowaki, Morio Kazama, Hiroyuki Onoue",Gekidan Hitori,"Biography, Drama",,122 min,81317135,2021-12-09,"Before he hit it big, Takeshi Kitano got his start apprenticing with comedy legend Fukami of Asakusa. But as his star rises, his mentor's declines.",Japanese
Ascharyachakit!,Movie,2018,https://occ-0-1722-1723.1.nflxso.net/art/f6da5/c06d114410ab2645e7749395f62d6372e35f6da5.jpg,https://occ-0-1722-1723.1.nflxso.net/art/f6da5/c06d114410ab2645e7749395f62d6372e35f6da5.jpg,TV-MA,SuperHD,"Priyanka Bose, Vaibhav Raj Gupta, Santosh Juvekar, Anangsha Biswas",Samit Kakkad,,5.0/10,90 minutes,81018239,2018-12-19,"Entangling the lives of a movie star, a chauffeur, a prostitute and a pimp, this bold drama reveals ugly truths beneath Mumbai’s glitzy veneer.",Hindi
Asinamali ,Movie,2017,https://www.whats-on-netflix.com/wp-content/uploads/covers/asinamali.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/asinamali.jpeg,TV-MA,,"Jonathan Taylor, Kevin White",Mbongeni Ngema,"Drama, Musical",,105 min,81618524,2022-09-30,"In an apartheid-era prison, an activist helps incarcerated Black men and women find resilience and liberation through song and dance.",Zulu
Asmaa ,Movie,2011,https://www.whats-on-netflix.com/wp-content/uploads/covers/asmaa.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/asmaa.jpeg,TV-14,,"Hind Sabri, Maged El-Kidwani, Hani Adel, Fatmah Adel",Amr Salama,Drama,,96 min,81424369,2021-05-20,"Constantly denied medical treatment, an HIV positive woman confronts societal stigma with unexpected courage. Inspired by true events.",Arabic
Asoka,Movie,2001,https://occ-0-116-114.1.nflxso.net/art/ec3ab/78003e914ae2e47ef15c87e600626ca6dccec3ab.jpg,https://occ-0-116-114.1.nflxso.net/art/ec3ab/78003e914ae2e47ef15c87e600626ca6dccec3ab.jpg,R,SuperHD,"Shah Rukh Khan, Kareena Kapoor, Danny Denzongpa, Rahul Dev",Santosh Sivan,,6.5/10,168 minutes,60021758,2017-03-15,This elaborate Bollywood epic dramatizes one man's transformation from a vengeful and cunning warrior into a legendary leader and teacher of Buddhism.,Hindi
Asperger's Are Us,Movie,2016,https://occ-0-116-114.1.nflxso.net/art/cd0ce/0a09bfd773566392a6ca5cdf371451839e1cd0ce.jpg,https://occ-0-116-114.1.nflxso.net/art/cd0ce/0a09bfd773566392a6ca5cdf371451839e1cd0ce.jpg,TV-14,SuperHD,"Noah Britton, Ethan Finlan, Jack Hanke, New Michael Ingemi",Alex Lehmann,,6.7/10,82 minutes,80104420,2016-12-11,A comedy troupe of four friends on the autism spectrum prepares for a final show before its members go their separate ways.,English
Asphalt Burning ,Movie,2020,https://www.whats-on-netflix.com/wp-content/uploads/covers/asphaltburning.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/asphaltburning.jpeg,TV-14,SuperHD,"Ruby O. Fee, Alexandra Maria Lara, Kostja Ullmann, Björn Kjellman",Hallvard Bræin,"Action, Comedy",,100 min,81227923,2021-01-02,"When the brakes slam on his wedding, Roy accepts a challenge from a new foe to race for his runaway bride at the iconic Nürburgring track in Germany.",Norwegian
Asura Guru ,Movie,2018,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABZm3XI-aXltnMtNzgc51m5jXaD7YAQ0UN7MyJfo2b6wOHOfOYgp-vbfpM-DH-XVb5aGu48194C-g1dApouMUSIXO1gsE.jpg,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABZm3XI-aXltnMtNzgc51m5jXaD7YAQ0UN7MyJfo2b6wOHOfOYgp-vbfpM-DH-XVb5aGu48194C-g1dApouMUSIXO1gsE.jpg,TV-14,SuperHD,Vikram Prabhu,A. Rajdeep,Action,,117 mins,81289658,2020-06-13,"For a tech-savvy thief, elaborate robberies and evading the police are second nature until a private detective is hired to investigate his latest heist.",Tamil
ATHENA,Movie,2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/athena.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/athena.jpeg,R,,"Dali Benssalah, Sami Slimane, Anthony Bajon",Romain Gavras,"Action, Drama, Thriller",,99 mins,81312828,2022-09-23,"The tragic killing of a young boy ignites an all-out war in the community of Athena, with the victim's older brothers at the heart of the conflict.",French
Athlete A ,Movie,2020,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABf158D3RoKHqPnHJjLIyF7JPD8sA3VyJysZj7hhh7y3xulPa4EC6LsuMRhxnaZ8bdFTfCWVNSKugr0c3W-HnqUXhBHpEr-bbDg2L7vBnHwLu634I-PBWw8yDFouK6g.jpg,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABf158D3RoKHqPnHJjLIyF7JPD8sA3VyJysZj7hhh7y3xulPa4EC6LsuMRhxnaZ8bdFTfCWVNSKugr0c3W-HnqUXhBHpEr-bbDg2L7vBnHwLu634I-PBWw8yDFouK6g.jpg,PG-13,SuperHD,N/A,"Bonni Cohen, Jon Shenk","Documentary, Crime",7.3/10,103 min,81034185,2020-06-24,This documentary focuses on the gymnasts who survived USA Gymnastics doctor Larry Nassar's abuse and the reporters who exposed USAG's toxic culture.,English
Atithi Devo Bhava ,Movie,2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/atithidevobhava.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/atithidevobhava.jpeg,TV-14,,"Aadi, Aadarsh Balakrishna, Raghu Kumar Karumanchi",Polimera Nageshwar,"Drama, Romance",,133 min,81654471,2022-12-15,"Love has eluded Abhay, who lives with an irrational fear of being alone. But when he falls for Vaishnavi, he must learn to trust and win her heart.",Telugu
Atlantics,Movie,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABZa0s2iEg0Eywi6gp9CgVGGlpIc6jluaqMI8dwYDmIDYHhYt5Y0q30Wu_uEjH7z2N8-wCnkLTg-wMHyf27pKQKp5hpvRL-aGlnzjUqOjJxaonVGAg9JF51cTCO78Qg.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABZa0s2iEg0Eywi6gp9CgVGGlpIc6jluaqMI8dwYDmIDYHhYt5Y0q30Wu_uEjH7z2N8-wCnkLTg-wMHyf27pKQKp5hpvRL-aGlnzjUqOjJxaonVGAg9JF51cTCO78Qg.jpg,TV-14,SuperHD,"Mama Sane, Amadou Mbow, Ibrahima Traore, Nicole Sougou",Mati Diop,,6.8/10,106 minutes,81082007,2019-11-29,"Arranged to marry a rich man, young Ada is crushed when her true love goes missing at sea during a migration attempt -- until a miracle reunites them.",Wolof
Attack of the Hollywood Clichés! ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/attackofthehollywoodclichs.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/attackofthehollywoodclichs.jpeg,TV-MA,,Rob Lowe,"Sean Doherty, Ricky Kelehar, Alice Mathias",Comedy,,58 min,81440982,2021-09-28,"One-man armies, meet-cutes, casual strolls away from huge explosions -- stars and industry insiders toast and roast these cinematic chestnuts and more.",English
Attack on Finland ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/attackonfinland.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/attackonfinland.jpeg,TV-MA,,"Jasper Pääkkönen, Nanna Blondell, Sverrir Gudnason",Aku Louhimies,"Action, Thriller",,119 min,81582841,2022-11-01,"Leading a high-stakes hostage negotiation, security officer Max Tanner must make difficult decisions to save lives and protect the future of Europe.",Finnish
Attention Please ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/attentionplease.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/attentionplease.jpeg,TV-14,,"Vishnu Govindhan, Athira Kallingal, Anand Manmadhan",Jithin Issac Thomas,Thriller,,118 min,81621373,2022-09-16,An aspiring yet luckless filmmaker begins to narrate a series of unsettling tales to his friends while the evening takes a disturbing turn.,Malayalam
Audible ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/audible.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/audible.jpeg,PG-13,,Amaree McKenstry-Hall,Matthew Ogens,"Documentary, Short, Sport",,39 min,80219704,2021-07-01,"Shaken by a friend's suicide, a Deaf high school football player copes with family and relationships while anticipating his final homecoming game.",English
Audrey ,Movie,2020,https://www.whats-on-netflix.com/wp-content/uploads/covers/audrey.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/audrey.jpeg,TV-14,SuperHD,"Audrey Hepburn, Robin Ager, Michael Avedon, Emma Hepburn Ferrer",Helena Coan,Documentary,,100 min,81354558,2021-03-14,"An intimate portrait of legendary Hollywood actress, fashion icon and humanitarian Audrey Hepburn, who stood for love above all else.",English
Audrie & Daisy,Movie,2016,https://occ-0-114-116.1.nflxso.net/art/ba210/bf58262823c1102c3131649bf8b15ec5a3cba210.jpg,https://occ-0-114-116.1.nflxso.net/art/ba210/bf58262823c1102c3131649bf8b15ec5a3cba210.jpg,TV-14,SuperHD,,"Bonni Cohen, Jon Shenk",,7.2/10,98 minutes,80097321,2016-09-23,"In this wrenching documentary, two teens are sexually assaulted by boys they considered friends, humiliated online and harassed by their communities.",English
